cdid,COMMODITY,AREA,DIRECTION,BASIS,PRICE,SEASADJ,PERIOD
OKRT,66lessP,W1,IM,BOP,CVM,SA,M
OKRT,66lessP,W1,IM,BOP,CVM,SA,Q
SFMX,7and8C,B5,EX,BOP,CP,SA,A
SFMX,7and8C,B5,EX,BOP,CP,SA,M
SFMX,7and8C,B5,EX,BOP,CP,SA,Q
SFNB,7and8C,B5,EX,BOP,CVM,SA,A
SFNB,7and8C,B5,EX,BOP,CVM,SA,M
SFNB,7and8C,B5,EX,BOP,CVM,SA,Q
SFMU,7and8C,B5,EX,BOP,IDEF,SA,A
SFMU,7and8C,B5,EX,BOP,IDEF,SA,M
SFMU,7and8C,B5,EX,BOP,IDEF,SA,Q
SFOR,7and8C,B5,IM,BOP,CP,SA,A
SFOR,7and8C,B5,IM,BOP,CP,SA,M
SFOR,7and8C,B5,IM,BOP,CP,SA,Q
SFOV,7and8C,B5,IM,BOP,CVM,SA,A
SFOV,7and8C,B5,IM,BOP,CVM,SA,M
SFOV,7and8C,B5,IM,BOP,CVM,SA,Q
SFOO,7and8C,B5,IM,BOP,IDEF,SA,A
SFOO,7and8C,B5,IM,BOP,IDEF,SA,M
SFOO,7and8C,B5,IM,BOP,IDEF,SA,Q
SFPY,7and8C,D5,EX,BOP,CP,SA,A
SFPY,7and8C,D5,EX,BOP,CP,SA,M
SFPY,7and8C,D5,EX,BOP,CP,SA,Q
SFQC,7and8C,D5,EX,BOP,CVM,SA,A
SFQC,7and8C,D5,EX,BOP,CVM,SA,M
SFQC,7and8C,D5,EX,BOP,CVM,SA,Q
SFPV,7and8C,D5,EX,BOP,IDEF,SA,A
SFPV,7and8C,D5,EX,BOP,IDEF,SA,M
SFPV,7and8C,D5,EX,BOP,IDEF,SA,Q
SFRJ,7and8C,D5,IM,BOP,CP,SA,A
SFRJ,7and8C,D5,IM,BOP,CP,SA,M
SFRJ,7and8C,D5,IM,BOP,CP,SA,Q
SFRN,7and8C,D5,IM,BOP,CVM,SA,A
SFRN,7and8C,D5,IM,BOP,CVM,SA,M
SFRN,7and8C,D5,IM,BOP,CVM,SA,Q
SFRG,7and8C,D5,IM,BOP,IDEF,SA,A
SFRG,7and8C,D5,IM,BOP,IDEF,SA,M
SFRG,7and8C,D5,IM,BOP,IDEF,SA,Q
ENJB,7and8C,W1,BAL,BOP,CP,SA,A
ENJB,7and8C,W1,BAL,BOP,CP,SA,M
ENJB,7and8C,W1,BAL,BOP,CP,SA,Q
ENDK,7and8C,W1,EX,BOP,CP,SA,A
ENDK,7and8C,W1,EX,BOP,CP,SA,M
ENDK,7and8C,W1,EX,BOP,CP,SA,Q
ENEG,7and8C,W1,EX,BOP,CVM,SA,A
ENEG,7and8C,W1,EX,BOP,CVM,SA,M
ENEG,7and8C,W1,EX,BOP,CVM,SA,Q
ENFG,7and8C,W1,EX,BOP,IDEF,SA,A
ENFG,7and8C,W1,EX,BOP,IDEF,SA,M
ENFG,7and8C,W1,EX,BOP,IDEF,SA,Q
ENGE,7and8C,W1,IM,BOP,CP,SA,A
ENGE,7and8C,W1,IM,BOP,CP,SA,M
ENGE,7and8C,W1,IM,BOP,CP,SA,Q
ENGU,7and8C,W1,IM,BOP,CVM,SA,A
ENGU,7and8C,W1,IM,BOP,CVM,SA,M
ENGU,7and8C,W1,IM,BOP,CVM,SA,Q
ENIA,7and8C,W1,IM,BOP,IDEF,SA,A
ENIA,7and8C,W1,IM,BOP,IDEF,SA,M
ENIA,7and8C,W1,IM,BOP,IDEF,SA,Q
SFSQ,7and8I,B5,EX,BOP,CP,SA,A
SFSQ,7and8I,B5,EX,BOP,CP,SA,M
SFSQ,7and8I,B5,EX,BOP,CP,SA,Q
SFSU,7and8I,B5,EX,BOP,CVM,SA,A
SFSU,7and8I,B5,EX,BOP,CVM,SA,M
SFSU,7and8I,B5,EX,BOP,CVM,SA,Q
SFSN,7and8I,B5,EX,BOP,IDEF,SA,A
SFSN,7and8I,B5,EX,BOP,IDEF,SA,M
SFSN,7and8I,B5,EX,BOP,IDEF,SA,Q
SFUB,7and8I,B5,IM,BOP,CP,SA,A
SFUB,7and8I,B5,IM,BOP,CP,SA,M
SFUB,7and8I,B5,IM,BOP,CP,SA,Q
SFUF,7and8I,B5,IM,BOP,CVM,SA,A
SFUF,7and8I,B5,IM,BOP,CVM,SA,M
SFUF,7and8I,B5,IM,BOP,CVM,SA,Q
SFTY,7and8I,B5,IM,BOP,IDEF,SA,A
SFTY,7and8I,B5,IM,BOP,IDEF,SA,M
SFTY,7and8I,B5,IM,BOP,IDEF,SA,Q
SFVI,7and8I,D5,EX,BOP,CP,SA,A
SFVI,7and8I,D5,EX,BOP,CP,SA,M
SFVI,7and8I,D5,EX,BOP,CP,SA,Q
SFVM,7and8I,D5,EX,BOP,CVM,SA,A
SFVM,7and8I,D5,EX,BOP,CVM,SA,M
SFVM,7and8I,D5,EX,BOP,CVM,SA,Q
SFVF,7and8I,D5,EX,BOP,IDEF,SA,A
SFVF,7and8I,D5,EX,BOP,IDEF,SA,M
SFVF,7and8I,D5,EX,BOP,IDEF,SA,Q
SFWT,7and8I,D5,IM,BOP,CP,SA,A
SFWT,7and8I,D5,IM,BOP,CP,SA,M
SFWT,7and8I,D5,IM,BOP,CP,SA,Q
SFWX,7and8I,D5,IM,BOP,CVM,SA,A
SFWX,7and8I,D5,IM,BOP,CVM,SA,M
SFWX,7and8I,D5,IM,BOP,CVM,SA,Q
SFWQ,7and8I,D5,IM,BOP,IDEF,SA,A
SFWQ,7and8I,D5,IM,BOP,IDEF,SA,M
SFWQ,7and8I,D5,IM,BOP,IDEF,SA,Q
ENJC,7and8I,W1,BAL,BOP,CP,SA,A
ENJC,7and8I,W1,BAL,BOP,CP,SA,M
ENJC,7and8I,W1,BAL,BOP,CP,SA,Q
ENDL,7and8I,W1,EX,BOP,CP,SA,A
ENDL,7and8I,W1,EX,BOP,CP,SA,M
ENDL,7and8I,W1,EX,BOP,CP,SA,Q
ENEH,7and8I,W1,EX,BOP,CVM,SA,A
ENEH,7and8I,W1,EX,BOP,CVM,SA,M
ENEH,7and8I,W1,EX,BOP,CVM,SA,Q
ENFH,7and8I,W1,EX,BOP,IDEF,SA,A
ENFH,7and8I,W1,EX,BOP,IDEF,SA,M
ENFH,7and8I,W1,EX,BOP,IDEF,SA,Q
ENGF,7and8I,W1,IM,BOP,CP,SA,A
ENGF,7and8I,W1,IM,BOP,CP,SA,M
ENGF,7and8I,W1,IM,BOP,CP,SA,Q
ENGV,7and8I,W1,IM,BOP,CVM,SA,A
ENGV,7and8I,W1,IM,BOP,CVM,SA,M
ENGV,7and8I,W1,IM,BOP,CVM,SA,Q
ENIB,7and8I,W1,IM,BOP,IDEF,SA,A
ENIB,7and8I,W1,IM,BOP,IDEF,SA,M
ENIB,7and8I,W1,IM,BOP,IDEF,SA,Q
SFYA,7and8K,B5,EX,BOP,CP,SA,A
SFYA,7and8K,B5,EX,BOP,CP,SA,M
SFYA,7and8K,B5,EX,BOP,CP,SA,Q
SFYE,7and8K,B5,EX,BOP,CVM,SA,A
SFYE,7and8K,B5,EX,BOP,CVM,SA,M
SFYE,7and8K,B5,EX,BOP,CVM,SA,Q
SFXX,7and8K,B5,EX,BOP,IDEF,SA,A
SFXX,7and8K,B5,EX,BOP,IDEF,SA,M
SFXX,7and8K,B5,EX,BOP,IDEF,SA,Q
SFZL,7and8K,B5,IM,BOP,CP,SA,A
SFZL,7and8K,B5,IM,BOP,CP,SA,M
SFZL,7and8K,B5,IM,BOP,CP,SA,Q
SFZP,7and8K,B5,IM,BOP,CVM,SA,A
SFZP,7and8K,B5,IM,BOP,CVM,SA,M
SFZP,7and8K,B5,IM,BOP,CVM,SA,Q
SFZI,7and8K,B5,IM,BOP,IDEF,SA,A
SFZI,7and8K,B5,IM,BOP,IDEF,SA,M
SFZI,7and8K,B5,IM,BOP,IDEF,SA,Q
SGAS,7and8K,D5,EX,BOP,CP,SA,A
SGAS,7and8K,D5,EX,BOP,CP,SA,M
SGAS,7and8K,D5,EX,BOP,CP,SA,Q
SGAW,7and8K,D5,EX,BOP,CVM,SA,A
SGAW,7and8K,D5,EX,BOP,CVM,SA,M
SGAW,7and8K,D5,EX,BOP,CVM,SA,Q
SGAP,7and8K,D5,EX,BOP,IDEF,SA,A
SGAP,7and8K,D5,EX,BOP,IDEF,SA,M
SGAP,7and8K,D5,EX,BOP,IDEF,SA,Q
SGCG,7and8K,D5,IM,BOP,CP,SA,A
SGCG,7and8K,D5,IM,BOP,CP,SA,M
SGCG,7and8K,D5,IM,BOP,CP,SA,Q
SGCK,7and8K,D5,IM,BOP,CVM,SA,A
SGCK,7and8K,D5,IM,BOP,CVM,SA,M
SGCK,7and8K,D5,IM,BOP,CVM,SA,Q
SGCB,7and8K,D5,IM,BOP,IDEF,SA,A
SGCB,7and8K,D5,IM,BOP,IDEF,SA,M
SGCB,7and8K,D5,IM,BOP,IDEF,SA,Q
ENJD,7and8K,W1,BAL,BOP,CP,SA,A
ENJD,7and8K,W1,BAL,BOP,CP,SA,M
ENJD,7and8K,W1,BAL,BOP,CP,SA,Q
ENDM,7and8K,W1,EX,BOP,CP,SA,A
ENDM,7and8K,W1,EX,BOP,CP,SA,M
ENDM,7and8K,W1,EX,BOP,CP,SA,Q
ENEI,7and8K,W1,EX,BOP,CVM,SA,A
ENEI,7and8K,W1,EX,BOP,CVM,SA,M
ENEI,7and8K,W1,EX,BOP,CVM,SA,Q
ENFI,7and8K,W1,EX,BOP,IDEF,SA,A
ENFI,7and8K,W1,EX,BOP,IDEF,SA,M
ENFI,7and8K,W1,EX,BOP,IDEF,SA,Q
ENGG,7and8K,W1,IM,BOP,CP,SA,A
ENGG,7and8K,W1,IM,BOP,CP,SA,M
ENGG,7and8K,W1,IM,BOP,CP,SA,Q
ENGW,7and8K,W1,IM,BOP,CVM,SA,A
ENGW,7and8K,W1,IM,BOP,CVM,SA,M
ENGW,7and8K,W1,IM,BOP,CVM,SA,Q
ENIC,7and8K,W1,IM,BOP,IDEF,SA,A
ENIC,7and8K,W1,IM,BOP,IDEF,SA,M
ENIC,7and8K,W1,IM,BOP,IDEF,SA,Q
LKTY,TlessO,B5,BAL,BOP,CP,SA,A
LKTY,TlessO,B5,BAL,BOP,CP,SA,M
LKTY,TlessO,B5,BAL,BOP,CP,SA,Q
LKUC,TlessO,B5,EX,BOP,CP,SA,A
LKUC,TlessO,B5,EX,BOP,CP,SA,M
LKUC,TlessO,B5,EX,BOP,CP,SA,Q
LKUF,TlessO,B5,EX,BOP,CVM,SA,A
LKUF,TlessO,B5,EX,BOP,CVM,SA,M
LKUF,TlessO,B5,EX,BOP,CVM,SA,Q
LKUA,TlessO,B5,EX,BOP,IDEF,SA,A
LKUA,TlessO,B5,EX,BOP,IDEF,SA,M
LKUA,TlessO,B5,EX,BOP,IDEF,SA,Q
LKUU,TlessO,B5,IM,BOP,CP,SA,A
LKUU,TlessO,B5,IM,BOP,CP,SA,M
LKUU,TlessO,B5,IM,BOP,CP,SA,Q
LKUX,TlessO,B5,IM,BOP,CVM,SA,A
LKUX,TlessO,B5,IM,BOP,CVM,SA,M
LKUX,TlessO,B5,IM,BOP,CVM,SA,Q
LKUS,TlessO,B5,IM,BOP,IDEF,SA,A
LKUS,TlessO,B5,IM,BOP,IDEF,SA,M
LKUS,TlessO,B5,IM,BOP,IDEF,SA,Q
LKVL,TlessO,D5,BAL,BOP,CP,SA,A
LKVL,TlessO,D5,BAL,BOP,CP,SA,M
LKVL,TlessO,D5,BAL,BOP,CP,SA,Q
LKVQ,TlessO,D5,EX,BOP,CP,SA,A
LKVQ,TlessO,D5,EX,BOP,CP,SA,M
LKVQ,TlessO,D5,EX,BOP,CP,SA,Q
LKVT,TlessO,D5,EX,BOP,CVM,SA,A
LKVT,TlessO,D5,EX,BOP,CVM,SA,M
LKVT,TlessO,D5,EX,BOP,CVM,SA,Q
LKVN,TlessO,D5,EX,BOP,IDEF,SA,A
LKVN,TlessO,D5,EX,BOP,IDEF,SA,M
LKVN,TlessO,D5,EX,BOP,IDEF,SA,Q
LKWJ,TlessO,D5,IM,BOP,CP,SA,A
LKWJ,TlessO,D5,IM,BOP,CP,SA,M
LKWJ,TlessO,D5,IM,BOP,CP,SA,Q
LKWM,TlessO,D5,IM,BOP,CVM,SA,A
LKWM,TlessO,D5,IM,BOP,CVM,SA,M
LKWM,TlessO,D5,IM,BOP,CVM,SA,Q
LKWG,TlessO,D5,IM,BOP,IDEF,SA,A
LKWG,TlessO,D5,IM,BOP,IDEF,SA,M
LKWG,TlessO,D5,IM,BOP,IDEF,SA,Q
BQKH,TlessO,W1,BAL,BOP,CP,SA,A
BQKH,TlessO,W1,BAL,BOP,CP,SA,M
BQKH,TlessO,W1,BAL,BOP,CP,SA,Q
ELBM,TlessO,W1,EX,BOP,CP,SA,A
ELBM,TlessO,W1,EX,BOP,CP,SA,M
ELBM,TlessO,W1,EX,BOP,CP,SA,Q
BQAN,TlessO,W1,EX,BOP,CVM,SA,A
BQAN,TlessO,W1,EX,BOP,CVM,SA,M
BQAN,TlessO,W1,EX,BOP,CVM,SA,Q
BOVU,TlessO,W1,EX,BOP,IDEF,SA,A
BOVU,TlessO,W1,EX,BOP,IDEF,SA,M
BOVU,TlessO,W1,EX,BOP,IDEF,SA,Q
ENXP,TlessO,W1,IM,BOP,CP,SA,A
ENXP,TlessO,W1,IM,BOP,CP,SA,M
ENXP,TlessO,W1,IM,BOP,CP,SA,Q
ELBD,TlessO,W1,IM,BOP,CVM,SA,A
ELBD,TlessO,W1,IM,BOP,CVM,SA,M
ELBD,TlessO,W1,IM,BOP,CVM,SA,Q
BQND,TlessO,W1,IM,BOP,IDEF,NSA,A
BQND,TlessO,W1,IM,BOP,IDEF,NSA,M
BQND,TlessO,W1,IM,BOP,IDEF,NSA,Q
BPGU,TlessO,W1,IM,BOP,IDEF,SA,A
BPGU,TlessO,W1,IM,BOP,IDEF,SA,M
BPGU,TlessO,W1,IM,BOP,IDEF,SA,Q
SHBF,TlessOE,B5,BAL,BOP,CP,SA,A
SHBF,TlessOE,B5,BAL,BOP,CP,SA,M
SHBF,TlessOE,B5,BAL,BOP,CP,SA,Q
SHBJ,TlessOE,B5,EX,BOP,CP,SA,A
SHBJ,TlessOE,B5,EX,BOP,CP,SA,M
SHBJ,TlessOE,B5,EX,BOP,CP,SA,Q
SHBM,TlessOE,B5,EX,BOP,CVM,SA,A
SHBM,TlessOE,B5,EX,BOP,CVM,SA,M
SHBM,TlessOE,B5,EX,BOP,CVM,SA,Q
SHBH,TlessOE,B5,EX,BOP,IDEF,SA,A
SHBH,TlessOE,B5,EX,BOP,IDEF,SA,M
SHBH,TlessOE,B5,EX,BOP,IDEF,SA,Q
SHCC,TlessOE,B5,IM,BOP,CP,SA,A
SHCC,TlessOE,B5,IM,BOP,CP,SA,M
SHCC,TlessOE,B5,IM,BOP,CP,SA,Q
SHCH,TlessOE,B5,IM,BOP,CVM,SA,A
SHCH,TlessOE,B5,IM,BOP,CVM,SA,M
SHCH,TlessOE,B5,IM,BOP,CVM,SA,Q
SHCA,TlessOE,B5,IM,BOP,IDEF,SA,A
SHCA,TlessOE,B5,IM,BOP,IDEF,SA,M
SHCA,TlessOE,B5,IM,BOP,IDEF,SA,Q
SHCV,TlessOE,D5,BAL,BOP,CP,SA,A
SHCV,TlessOE,D5,BAL,BOP,CP,SA,M
SHCV,TlessOE,D5,BAL,BOP,CP,SA,Q
SHDA,TlessOE,D5,EX,BOP,CP,SA,A
SHDA,TlessOE,D5,EX,BOP,CP,SA,M
SHDA,TlessOE,D5,EX,BOP,CP,SA,Q
SHDD,TlessOE,D5,EX,BOP,CVM,SA,A
SHDD,TlessOE,D5,EX,BOP,CVM,SA,M
SHDD,TlessOE,D5,EX,BOP,CVM,SA,Q
SHCY,TlessOE,D5,EX,BOP,IDEF,SA,A
SHCY,TlessOE,D5,EX,BOP,IDEF,SA,M
SHCY,TlessOE,D5,EX,BOP,IDEF,SA,Q
SHDU,TlessOE,D5,IM,BOP,CP,SA,A
SHDU,TlessOE,D5,IM,BOP,CP,SA,M
SHDU,TlessOE,D5,IM,BOP,CP,SA,Q
SHDX,TlessOE,D5,IM,BOP,CVM,SA,A
SHDX,TlessOE,D5,IM,BOP,CVM,SA,M
SHDX,TlessOE,D5,IM,BOP,CVM,SA,Q
SHDS,TlessOE,D5,IM,BOP,IDEF,SA,A
SHDS,TlessOE,D5,IM,BOP,IDEF,SA,M
SHDS,TlessOE,D5,IM,BOP,IDEF,SA,Q
BPAP,TlessOE,W1,BAL,BOP,CP,SA,A
BPAP,TlessOE,W1,BAL,BOP,CP,SA,M
BPAP,TlessOE,W1,BAL,BOP,CP,SA,Q
BPBL,TlessOE,W1,EX,BOP,CP,SA,A
BPBL,TlessOE,W1,EX,BOP,CP,SA,M
BPBL,TlessOE,W1,EX,BOP,CP,SA,Q
BOXV,TlessOE,W1,EX,BOP,CVM,SA,A
BOXV,TlessOE,W1,EX,BOP,CVM,SA,M
BOXV,TlessOE,W1,EX,BOP,CVM,SA,Q
BOVV,TlessOE,W1,EX,BOP,IDEF,SA,A
BOVV,TlessOE,W1,EX,BOP,IDEF,SA,M
BOVV,TlessOE,W1,EX,BOP,IDEF,SA,Q
BQBG,TlessOE,W1,IM,BOP,CP,SA,A
BQBG,TlessOE,W1,IM,BOP,CP,SA,M
BQBG,TlessOE,W1,IM,BOP,CP,SA,Q
BPIV,TlessOE,W1,IM,BOP,CVM,SA,A
BPIV,TlessOE,W1,IM,BOP,CVM,SA,M
BPIV,TlessOE,W1,IM,BOP,CVM,SA,Q
BPGV,TlessOE,W1,IM,BOP,IDEF,SA,A
BPGV,TlessOE,W1,IM,BOP,IDEF,SA,M
BPGV,TlessOE,W1,IM,BOP,IDEF,SA,Q
OFNN,MTIC,B5,IM,BOP,CP,NSA,A
OFNN,MTIC,B5,IM,BOP,CP,NSA,M
OFNN,MTIC,B5,IM,BOP,CP,NSA,Q
